X,Y,FID,INDEX_NO,REGION_NO,PORT_NAME,COUNTRY,LATITUDE,LONGITUDE,LAT_DEG,LAT_MIN,LAT_HEMI,LONG_DEG,LONG_MIN,LONG_HEMI,PUB,CHART,HARBORSIZE,HARBORTYPE,SHELTER,ENTRY_TIDE,ENTRYSWELL,ENTRY_ICE,ENTRYOTHER,OVERHD_LIM,CHAN_DEPTH,ANCH_DEPTH,CARGODEPTH,OIL_DEPTH,TIDE_RANGE,MAX_VESSEL,HOLDGROUND,TURN_BASIN,PORTOFENTR,US_REP,ETAMESSAGE,PILOT_REQD,PILOTAVAIL,LOC_ASSIST,PILOTADVSD,TUGSALVAGE,TUG_ASSIST,PRATIQUE,SSCC_CERT,QUAR_OTHER,COMM_PHONE,COMM_FAX,COMM_RADIO,COMM_VHF,COMM_AIR,COMM_RAIL,CARGOWHARF,CARGO_ANCH,CARGMDMOOR,CARBCHMOOR,CARICEMOOR,MED_FACIL,GARBAGE,DEGAUSS,DRTYBALLST,CRANEFIXED,CRANEMOBIL,CRANEFLOAT,LIFT_100_,LIFT50_100,LIFT_25_49,LIFT_0_24,LONGSHORE,ELECTRICAL,SERV_STEAM,NAV_EQUIP,ELECREPAIR,PROVISIONS,WATER,FUEL_OIL,DIESEL,DECKSUPPLY,ENG_SUPPLY,REPAIRCODE,DRYDOCK,RAILWAY
-71.6166666669999,-33.583333333,1602,14470,14070,PUERTO SAN ANTONIO,CL,-33.583333,-71.616667,33,35,S,71,37,W,125,22294,S,CB,G,Y,Y,N,Y,N,A,A,J,K,4,L,Y,Y,Y,N,Y,Y,Y,0,Y, ,Y,Y,0,Y,Y,Y,Y,Y, ,Y,Y,Y,0,0,0,Y, ,0,N,Y,Y, ,0,Y,0,0, , ,0,0,0,Y,Y,Y,Y, , ,B, ,M
-71.6166666669999,-33.033333333,1603,14500,14070,BAHIA DE VALPARAISO,CL,-33.033333,-71.616667,33,2,S,71,37,W,125,22293,M,CB,F,N,N,N,N,N,A,A,J,G,1,L,Y, ,Y,Y,Y,Y,Y,0,Y, ,Y,Y,0, ,Y,Y,Y,Y,Y,Y,Y, ,0,0,0,Y,N,0,N,Y,Y,Y,0,Y,0,0,Y,Y,0,0,0,Y,Y,Y,Y,Y,Y,A,S, 
-71.533333333,-32.766666667,1604,14510,14070,BAHIA QUINTERO (VENTANAS),CL,-32.766667,-71.533333,32,46,S,71,32,W,125,22293,V,OR,F,N,N,N,Y,Y, ,D,G,A,1,L,N,Y, ,N,Y,Y,Y,0, ,N,Y,Y,0,Y, ,Y,Y, ,Y,Y,Y,Y,0,0,0,Y,N,0,N, ,Y, ,0, ,0,0,Y, ,0,0,0,Y,Y,Y,N, , ,C, , 
-71.366666666,-29.966666666,1605,14560,14070,BAHIA HERRADURA GUAYACAN,CL,-29.966667,-71.366667,29,58,S,71,22,W,125,22282,V,OR,G,N,N,N,Y,N,F,H,K,F,2,L,Y, ,Y,N,Y,Y,Y,0,N,N,N,Y,0,Y, ,Y,Y, ,Y,Y,Y,Y,0,0,0,Y,N,0,N, , , ,0, ,0,0, , ,0,0,0,Y,Y,Y,Y, , ,C, , 
-71.333333333,-29.9499999999999,1606,14570,14070,COQUIMBO,CL,-29.95,-71.333333,29,57,S,71,20,W,125,22282,V,CN,G,Y,Y,N,Y,N,B,L,K, ,3,L, , , ,N,Y,Y,Y,0, ,N,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,Y,Y,0,0,0,Y,Y,0,N,Y,Y, ,0, ,0,0,Y,Y,0,0,0,Y,Y,Y,Y,N,N,C, , 
-71.2499999999999,-28.466666667,1607,14610,14070,HUASCO,CL,-28.466667,-71.25,28,28,S,71,15,W,125, ,V,OR,F,N,N,N,N,Y,A,A,B,G,1,L,Y, ,Y, ,Y,Y,Y,0, ,N,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,Y,Y,0,0,0,Y,N,0,N, , , ,0, ,0,0,Y, ,0,0,0,Y,N,N,Y, , ,C, ,S
-70.833333333,-27.05,1608,14630,14070,PUERTO CALDERA,CL,-27.05,-70.833333,27,3,S,70,50,W,125,22252,V,CN,F, , , ,Y, ,G,C,H,K,1,L, , ,Y,N,Y,Y, ,0, ,N,Y,Y,0,Y,Y,Y,Y,N,Y,Y,Y,Y,0,0,0, ,N,0,N,Y, , ,0, ,0,0,Y, ,0,0,0,Y,Y,N,Y, , ,C, ,S
-70.866666666,-27.083333334,1609,14635,14070,PUERTO CALDERILLA,CL,-27.083333,-70.866667,27,5,S,70,52,W,125,22252,V,CN,G,N,N,N,Y,N,A,E,G,L,3,L,Y, , , ,Y,Y, ,0, , , , ,0, , , , , ,Y,Y,Y,Y,0,0,0, , ,0,N,Y,Y, ,0, ,0,0, , ,0,0,0,Y,Y,N,N, , ,C, , 
-70.65,-26.35,1610,14640,14070,PUERTO CHANARAL,CL,-26.35,-70.65,26,21,S,70,39,W,125,22225,V,CN,F,N,Y,N, ,Y,A,G,H,C,2,L,Y, ,N,N,Y,Y,Y,0, ,N,Y,Y,0,Y,Y,Y,Y, ,Y,Y,Y,Y,0,0,0,Y,N,0,Y, , , ,0, ,0,0,Y, ,0,0,0,N,Y,Y,Y, , ,C, ,S
-70.483333333,-25.4,1611,14650,14070,TALTAL,CL,-25.4,-70.483333,25,24,S,70,29,W,125,22225,V,CN,F,N,N,N,Y,N,C,A,N,G,1,L, , , ,N,Y,Y,Y,0, ,N,N,Y,0,Y,Y,Y,Y, ,Y,Y,Y,Y,0,0,0,Y,N,0,N,Y, , ,0, ,0,0, , ,0,0,0,Y,N,N, , , ,C, ,S
-70.416666666,-23.65,1612,14660,14070,ANTOFAGASTA,CL,-23.65,-70.416667,23,39,S,70,25,W,125,22221,M,CB,G,N,Y,N,Y, ,K,D,J,E,3,L,N,Y,Y,Y,Y,Y,Y,0,Y,N,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,Y,Y,0,0,0,Y,N,0,N,Y,Y,Y,0,Y,0,0,Y,Y,0,0,0,Y,Y, ,Y,Y,Y,C, ,M
-70.466666666,-23.1,1613,14670,14070,MEJILLONES,CL,-23.1,-70.466667,23,6,S,70,28,W,125,22251,S,CN,G,N,N,N,N,N,C,A,H,G,1,L,Y, , ,N,Y,Y,Y,0, ,N,N,Y,0, ,Y,Y,Y,Y,Y,N,Y,Y,0,0,0,Y,N,0,N,Y, , ,0, ,0,0, , ,0,0,0, ,N,N,N,N, ,C, , 
-70.233333334,-22.083333334,1614,14720,14070,TOCOPILLA,CL,-22.083333,-70.233333,22,5,S,70,14,W,125,22221,S,OR,F,N,N,N, , ,A,A,J,H,3,L,Y, ,Y,N,Y,Y,Y,0,Y,N,N,Y,0, ,Y,Y,Y, ,N,Y,Y,Y,0,0,0,Y, ,0,N,Y, , ,0,Y,0,0,Y, ,0,0,0,Y,Y,N,N,N,Y,C, ,S
-70.166666667,-20.1999999999999,1615,14760,14070,IQUIQUE,CL,-20.2,-70.166667,20,12,S,70,10,W,125,22233,S,CB,G,N,N,N,Y,Y,H,A,F,K,1,L, , ,Y,N,Y,Y,Y,0,Y,Y,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,Y,Y,0,0,0,Y,N,0,N,Y,Y, ,0,Y,0,0,Y,Y,0,0,0,Y,Y,Y,Y,Y,Y,C,M,M
-70.333333334,-18.466666667,1616,14800,14070,RADA DE ARICA,CL,-18.466667,-70.333333,18,28,S,70,20,W,125,22221,S,OR,P,N,Y,N,Y, ,F,D,J,H,1,L, , ,Y, ,Y,Y, ,0,Y, ,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,Y,Y,0,0,0,Y, ,0,N,Y,Y, ,0,Y,0,0,Y,Y,0,0,0,Y,Y,Y,Y,N,N,C,S,S
-71.366666666,-17.6333333339999,1617,14840,14830,PUERTO ILO,PE,-17.633333,-71.366667,17,38,S,71,22,W,125,22182,V,OR,G,N,Y,N,Y, ,D,E,E,F,1,L, , ,Y,N,Y,Y,Y,0, ,N,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,Y,Y,0,0,0,Y,Y,0,N,Y,Y, ,0, ,0,0,Y,Y,0,0,0,Y,Y,N,N,Y,Y,C, ,M
-72.1166666669999,-16.9999999999999,1618,14860,14830,BAHIA DE MATARANI,PE,-17,-72.116667,17,0,S,72,7,W,125,22182,S,CB,G,N,N,N, ,Y,H,A,H,D,3,L, , , ,N,Y,Y,Y,0,Y, ,Y,Y,0,Y,Y,Y,Y, ,Y,Y,Y,Y,0,0,0,Y,Y,0,N,Y, , ,0, ,0,0,Y,Y,0,0,0,Y,N,N,Y,N,N,C, ,S
-75.233333334,-15.2499999999999,1619,14895,14830,BAHIA SAN NICOLAS,PE,-15.25,-75.233333,15,15,S,75,14,W,125, ,V,CB,G,N,Y,N,Y,Y,H,A,D,D,0,L,Y,Y,Y,N,Y,Y,Y,0, , ,Y,Y,0,Y,Y, ,Y, , , ,Y,Y,0,0,0,Y, ,0,N,N,N,N,0, ,0,0, , ,0,0,0,Y,N,N,N, , ,D, , 
-84.966666667,47.5666666660001,1620,5150,5120,GARGANTUA,CA,47.566667,-84.966667,47,34,N,84,58,W, , ,V,CN,G,N,N,Y,Y,N,O,H,P, ,0,M,Y, ,N,N,N,Y, ,0, ,N,N,Y,0, , , , , , , ,Y, ,0,0,0,Y, ,0,N, , , ,0, ,0,0, , ,0,0,0, ,Y, , , , , , , 
-84.9,47.966666667,1621,5160,5120,MICHIPICOTEN,CA,47.966667,-84.9,47,58,N,84,54,W, , ,V,CN,P,N,N,Y,Y,N,M,J,N, ,0,M, , ,N,N,N,Y, ,0, ,N,N,Y,0, , , , , , ,Y,Y, ,0,0,0,Y, ,0,N, , , ,0, ,0,0, , ,0,0,0,Y,Y,Y,Y,Y,Y, , , 
-85.8,47.7,1622,5170,5120,QUEBEC HARBOUR,CA,47.7,-85.8,47,42,N,85,48,W, , ,V,CN,E,N,N,Y,Y,N,N,J,O, ,0,M,Y,Y,N,N,N,Y, ,0, ,N,N,Y,0, , , , , , , ,Y, ,0,0,0,N, ,0,N, , , ,0, ,0,0, , ,0,0,0,N,N, , , , , , , 
-86.3166666669999,48.65,1623,5180,5120,HERON BAY,CA,48.65,-86.316667,48,39,N,86,19,W, , ,V,CN,F,N,N,Y,Y,N,M,J,M, ,0,M, , ,N,N,N,Y, ,0, ,N,N,Y,0, , , , , , ,Y,Y, ,0,0,0,Y, ,0,N, , , ,0, ,0,0, , ,0,0,0,Y,Y, , , , , , , 
-89.233333334,48.4,1624,5210,5120,THUNDER BAY,CA,48.4,-89.233333,48,24,N,89,14,W, , ,M,CB,E,N,N,Y,Y,N,M,K,M,M,0,L,Y,Y,Y,N,Y,Y, ,0, , ,Y,Y,0, ,Y,Y,Y,Y,Y,Y,Y, ,0,0,0,Y, ,0,N, ,Y, ,0,Y,0,0,Y,Y,0,0,0,Y,Y,Y,Y,Y,Y,A,M, 
-85.966666667,46.6833333330001,1625,5260,5230,GRAND MARAIS,US,46.683333,-85.966667,46,41,N,85,58,W,CP06,14962,V,CB,G,N,N,Y,Y,N,O,M,O, ,0,M,Y,N,Y,N, ,Y, ,0, ,N,Y,Y,0, ,Y, ,Y,Y, , ,Y, ,0,0,0,Y, ,0,N, , , ,0, ,0,0, ,Y,0,0,0,Y,Y, ,Y,Y,Y,C, ,S
-86.65,46.4166666670001,1626,5270,5230,MUNISING,US,46.416667,-86.65,46,25,N,86,39,W,CP06,14969,V,CN,G,N,N,Y,Y, ,N,M,M, ,0,M,Y, , , , ,Y, ,0, , , , ,0, ,Y,Y, ,Y, , ,Y, ,0,0,0,Y, ,0, , , , ,0, ,0,0, , ,0,0,0,Y,Y, ,Y, , ,C, , 
-87.383333334,46.5333333340001,1627,5280,5230,MARQUETTE,US,46.533333,-87.383333,46,32,N,87,23,W,CP06,14970,S,CB,G,N,N,Y,Y,Y,M,M,M, ,0,M,Y,N,Y,N,N,Y, ,0, ,N,N,Y,0, ,Y, ,Y,Y, , ,Y, ,0,0,0,Y, ,0,N, , , ,0, ,0,0,N,Y,0,0,0,Y,Y,N,Y,Y,Y,C, , 
-87.383333334,46.566666667,1628,5290,5230,PRESQUE ISLE,US,46.566667,-87.383333,46,34,N,87,23,W,CP06,14970,V,CB,F,N,N,Y,Y,Y,L,N,L, ,0,M,N,N,Y,N,N, ,Y,0, ,N,N,Y,0, ,Y,Y, ,Y, , ,Y, ,0,0,0,Y, ,0,N, , , ,0, ,0,0,N, ,0,0,0,Y,Y,N,Y,Y,Y,C, , 
-88.466666666,46.766666666,1629,5310,5230,L ANSE,US,46.766667,-88.466667,46,46,N,88,28,W,CP06,14971,V,CN,F,N,N,Y,Y,N,N,N,M, ,0,M,N,Y, ,N,N,Y, ,0, ,N,N,Y,0, ,Y, , , , , ,Y, ,0,0,0,Y, ,0,N, , , ,0, ,0,0, , ,0,0,0,Y,Y,Y, , , , , , 
-70.233333334,11.7500000000001,1630,12070,11950,AMUAY (BAHIA DE AMUAY),VE,11.75,-70.233333,11,45,N,70,14,W,148, ,S,OR,F,N,N,N,Y,N,J,M, ,H,0,L,Y,Y,Y,N,Y,Y,Y,0, , ,Y,Y,0,Y, , ,Y,Y,Y, ,Y, ,0,0,0,Y, ,0,Y, ,Y,Y,0,Y,0,0, , ,0,0,0,Y,Y,Y,Y, , ,D, , 
-69.35,11.4833333340001,1631,12090,11950,PUERTO CUMAREBO,VE,11.483333,-69.35,11,29,N,69,21,W,148,24460,V,OR,P,N,N,N,N,N, ,J,K,M,1,M,Y,Y, , ,Y,Y,Y,0, , ,N,Y,0,Y, , ,Y,Y,Y, , ,Y,0,0,0, , ,0, , , , ,0, ,0,0,Y, ,0,0,0, ,Y,Y, , , , , , 
-68.1166666669999,10.4833333340001,1632,12115,11950,EL PALITO,VE,10.483333,-68.116667,10,29,N,68,7,W,148,24453,V,OR,F,N,Y,N,N,Y,H,A, ,G,0,L, ,Y,Y,N,Y,Y,Y,0,Y, ,Y, ,0,Y,Y,Y,Y,Y,Y,Y,Y,Y,0,0,0, , ,0,Y, , , ,0, ,0,0,Y,Y,0,0,0,Y,N,Y,Y,N,N,D, ,S
-67.9999999999999,10.4833333340001,1633,12120,11950,PUERTO CABELLO,VE,10.483333,-68,10,29,N,68,0,W,148,24454,M,CN,E,N,N,N,Y,N,K,J,H,K,0,L,Y,Y,Y,N,Y,Y,Y,0,Y, ,Y,Y,0,Y,Y,Y,Y, ,Y,Y,Y, ,0,0,0,Y,Y,0,Y, ,Y,Y,0,Y,0,0,Y,N,0,0,0,Y,Y,Y, , , ,C,M,S
-66.933333333,10.6166666670001,1634,12150,11950,LA GUAIRA,VE,10.616667,-66.933333,10,37,N,66,56,W,148,24452,S,CB,G,Y,Y,N,Y,N,L,C,J, ,1,M,Y,Y,Y,Y,Y,Y,Y,0, , ,Y,Y,0,Y,Y,Y,Y, ,Y, ,Y, ,0,0,0,Y, ,0,Y,Y,Y,N,0, ,0,0,Y, ,0,0,0,Y,Y,Y,Y, ,Y,C, , 
-64.583333333,10.2500000000001,1635,12200,11950,GUANTA,VE,10.25,-64.583333,10,15,N,64,35,W,148,24435,S,OR,G,N,N,N,Y,N,J,A,M, ,0,L,Y,Y,Y,N,Y,Y, ,0, , ,Y,Y,0,Y, , ,Y,Y,Y, ,Y, ,0,0,0,Y,N,0,Y, ,Y, ,0, ,0,0,Y, ,0,0,0,Y,Y,Y, , , ,C, , 
-64.5666666659999,10.2333333330001,1636,12210,11950,BAHIA DE PERTIGALETE,VE,10.233333,-64.566667,10,14,N,64,34,W,148,24435,S,CN,F,N,N,N,Y,N,H,H,J,G,0,M,Y,Y, , ,Y,Y,Y,0, , ,Y,Y,0,Y, , ,Y,Y, ,Y, , ,0,0,0,Y,Y,0,N, , , ,0, ,0,0,Y, ,0,0,0, ,Y,Y, , , ,C, , 
-63.2499999999999,10.7,1637,12260,11950,CARUPANO,VE,10.7,-63.25,10,42,N,63,15,W,148,24430,V,CB,F,N,Y,N,Y,N,L,L,B, ,2,M,Y,Y,Y,Y,Y,Y,Y,0, , ,Y,Y,0,Y, , ,Y,Y,Y, ,Y, ,0,0,0,Y, ,0, , ,Y, ,0, ,0,0,Y, ,0,0,0, ,Y, , , , ,C, , 
-62.3,10.566666667,1638,12270,11950,GUIRIA,VE,10.566667,-62.3,10,34,N,62,18,W,148,24404,V,CB,F,N,N,N,N,N,N,K,N, ,2,M,Y, ,Y, ,Y,Y,Y,0, , ,N,Y,0, ,Y, ,Y,Y,Y, ,Y, ,0,0,0,Y, ,0,N, ,Y, ,0, ,0,0, , ,0,0,0,Y,Y,Y, , , ,C, ,M
-62.1,10.6333333330001,1639,12275,11950,PUERTO DE HIERRO,VE,10.633333,-62.1,10,38,N,62,6,W,148, ,S,OR,F,N,N,N,Y,N, ,M,N, ,0,L,Y,Y,Y,N,Y,Y,Y,0,Y,N,N,Y,0,Y, , ,Y,Y, , ,Y, ,0,0,0,Y, ,0,N,Y,Y, ,0,Y,0,0,Y,Y,0,0,0, ,Y, , , , , , , 
-63.033333334,10.15,1640,12280,11950,CARIPITO,VE,10.15,-63.033333,10,9,N,63,2,W,148,24404,V,RN,E,Y,N,N,Y, ,K,G, ,K,4,L,Y,Y,Y,N,Y,Y,Y,0, , ,Y,Y,0,Y, , ,Y,Y, ,Y,Y, ,0,0,0,Y, ,0,Y,Y,Y, ,0,Y,0,0,Y,Y,0,0,0, ,Y,Y,Y, , ,D, , 
-62.6833333339999,8.36666666700006,1641,12330,11950,PALUA,VE,8.366667,-62.683333,8,22,N,62,41,W,148, ,V,RN,P,N,Y,N,Y,Y, , ,H, ,0,L, ,Y, ,N,Y,Y,Y,0,Y,N,Y,Y,0,Y, , ,Y,Y,Y, ,Y, ,0,0,0,Y, ,0, ,Y, , ,0, ,0,0,Y,Y,0,0,0,Y,Y,Y, , , ,D, ,S
-62.716666667,8.35000000000002,1642,12335,11950,PUERTO ORDAZ,VE,8.35,-62.716667,8,21,N,62,43,W,148, ,S,RN,F,N,N,N,Y,Y,K, ,K,J,4,L,Y,Y,Y,N,Y,Y,Y,0,Y, ,Y,Y,0,Y, , ,Y, ,Y,Y,Y, ,0,0,0,Y,Y,0,N, ,Y, ,0,Y,0,0,Y, ,0,0,0,Y,Y,Y,Y, , ,D, ,M
-58.166666667,6.83333333300004,1643,12370,12350,GEORGETOWN,GY,6.833333,-58.166667,6,50,N,58,10,W,124,24388,M,RN,G,Y,N,N,Y,Y,M,N,M,M,2,L,Y, ,Y,Y,Y,Y,Y,0, ,N,Y,Y,0,Y,Y,Y,Y,Y,Y,Y,Y,Y,0,0,0,Y, ,0,N,Y,Y,N,0,Y,0,0,Y, ,0,0,0, ,Y, ,Y, , ,C,S,S
-58.3,6.00000000000006,1644,12380,12350,LINDEN,GY,6,-58.3,6,0,N,58,18,W,124,24028,V,RN,E,Y,N,N,Y,N,M, ,M,O,1,M, , ,Y,N,Y,Y,Y,0,Y,N,N, ,0,Y, , ,Y, , , ,Y, ,0,0,0,Y, ,0,N, , , ,0, ,0,0, , ,0,0,0, ,Y,Y, , , ,C, , 
-57.516666667,6.25000000000006,1645,12390,12350,NEW AMSTERDAM,GY,6.25,-57.516667,6,15,N,57,31,W,124, ,V,RN,G,Y,Y,N,Y,N,Q,O,N,N,3, ,Y, ,Y,Y,Y,Y, ,0, ,N,N,Y,0, , , ,Y,Y, ,Y,Y,Y,0,0,0,Y, ,0,N, , , ,0, ,0,0,Y, ,0,0,0, ,Y,Y, , , , , ,S
-56.9999999999999,5.95000000000005,1646,12405,12395,NIEUW NICKERIE,SR,5.95,-57,5,57,N,57,0,W,124,24380,V,RN,F,Y,N,N,Y,N,O,O,P,O,2,M, , ,Y,Y,Y,Y,Y,0, , ,N,Y,0,Y,Y, ,Y,Y,Y, ,Y,Y,0,0,0,Y,N,0,N,N,N,N,0,N,0,0,Y, ,0,0,0,Y,Y,Y,Y,Y,Y,N, , 
-55.166666666,5.83333333300004,1647,12410,12395,PARAMARIBO,SR,5.833333,-55.166667,5,50,N,55,10,W,124,24376,S,RN,E,Y,N,N,Y,Y,O,N,N,N,2,L, , ,Y,Y,Y,Y,Y,0,Y,N,Y,Y,0,Y, , ,Y,Y,Y,Y,Y,Y,0,0,0,Y,N,0,N, ,Y, ,0, ,0,0,Y, ,0,0,0,Y,Y,Y,N, , ,C, ,S
-55.1,5.61666666700006,1648,12415,12395,PARANAM,SR,5.616667,-55.1,5,37,N,55,6,W,124,24376,V,RN,E,Y,N,N,N,Y,O,K,L, ,2,L, ,Y,Y,Y,Y,Y,Y,0, ,N,N,Y,0,Y, , ,Y,Y,Y,Y,Y, ,0,0,0,Y,N,0,N,Y, , ,0,Y,0,0,Y, ,0,0,0, ,Y,Y, , , ,C,M,S
-61.733333334,16.0000000000001,1649,11460,11445,BASSE TERRE,GP,16,-61.733333,16,0,N,61,44,W,147, ,V,OR,P,Y,Y,N,Y,Y, ,A,L, ,0,L, ,Y,Y,N,Y,Y,Y,0,Y,N,N, ,0,Y, , ,Y, ,Y, ,Y,Y,0,0,0,Y,Y,0,N, ,Y, ,0, ,0,0,Y, ,0,0,0,Y,Y,N,Y, , , , , 
-61.533333333,16.4166666670001,1650,11470,11445,PORT LOUIS,GP,16.416667,-61.533333,16,25,N,61,32,W,147, ,V,OR,P,N,N,N,N,N, ,J,Q, ,1,L, ,Y, , , , , ,0, , , , ,0, ,Y,Y, , , , , ,Y,0,0,0, , ,0,N, , , ,0, ,0,0, , ,0,0,0, , , , , , , , , 
-61.4,15.3000000000001,1651,11520,11515,ROSEAU,DM,15.3,-61.4,15,18,N,61,24,W,147,25561,V,CN,F,N,N,N,N,N,A,A,K,K,2,L, , , ,N,Y,Y,Y,0, ,N,N, ,0,Y, , ,Y,Y,Y, ,Y, ,0,0,0,Y,Y,0,N, , ,Y,0,Y,0,0,Y, ,0,0,0, ,Y, ,Y,N,N,C, , 
-61.466666666,15.566666667,1652,11530,11515,PORTSMOUTH,DM,15.566667,-61.466667,15,34,N,61,28,W,147,25561,V,CN,F,N,N,N,Y,N, ,K,G, ,2,L,Y, , ,N,Y,N,Y,0, ,N,N, ,0,Y, , ,Y,N,Y, , ,Y,0,0,0,Y,Y,0,N, , , ,0, ,0,0,Y, ,0,0,0,Y,Y,Y,N, , , , , 
-61.0666666659999,14.6,1653,11550,11535,FORT DE FRANCE,MQ,14.6,-61.066667,14,36,N,61,4,W,147,25527,M,OR,G,N,N,N,Y,N,K,K,H,G,1,L,Y,Y,Y,Y,Y,Y,Y,0,Y,Y,Y,Y,0,Y, , ,Y,Y,Y, ,Y, ,0,0,0,Y,Y,0,N, ,Y, ,0, ,0,0,Y, ,0,0,0,Y,Y,Y, , , ,C,M, 
-79.716666667,43.083333333,1654,3092,2820,THOROLD,CA,43.083333,-79.716667,43,5,N,79,43,W, ,14820,S,LC,G,N,N,N,Y,Y,L, ,L, ,0,L,N,N, , , ,Y, ,0, ,N,N,Y,0, ,Y, ,Y, ,N, ,Y,Y,0,0,0,Y, ,0,N, , , ,0, ,0,0, , ,0,0,0,Y,Y,Y,Y,Y,Y,C, , 
-79.283333334,43.1833333330001,1655,3095,2820,ST CATHERINE,CA,43.183333,-79.283333,43,11,N,79,17,W, ,14820,V,LC,G,Y,N,N,Y,Y,K,K,M,M,0,L,Y, ,Y,N,Y,Y, ,0, ,N,N,Y,0, ,Y, ,Y, ,Y, ,Y,Y,0,0,0,Y, ,0,N, , , ,0, ,0,0, , ,0,0,0,Y,Y,Y,Y,Y,Y,C, , 
-79.0666666659999,43.2500000000001,1656,3100,2820,NIAGARA,CA,43.25,-79.066667,43,15,N,79,4,W, ,14816,V,RN,E,N,N,Y,Y,Y,N,H,K, ,0,M, , ,Y,N,Y,Y, ,0, ,N,N, ,0, , , , , , ,Y,Y, ,0,0,0, , ,0,N, , ,Y,0, ,0,0, , ,0,0,0, , , , , , , , , 
-79.0666666659999,43.166666666,1657,3110,2820,QUEENSTON,CA,43.166667,-79.066667,43,10,N,79,4,W, ,14816,V,RN,E,N,N,Y,Y,Y,M,L,O, ,0,M, , ,N,N,Y,Y, ,0, ,N,N, ,0, , , , , , , ,Y, ,0,0,0, , ,0,N, , , ,0, ,0,0, , ,0,0,0, , , , , , , , , 
-76.133333334,44.0666666660001,1658,3130,3120,CHAUMONT,US,44.066667,-76.133333,44,4,N,76,8,W,CP06,14811,V,CN,E,N,N,N,Y,Y,L,N,P, ,0,M,Y, ,N, ,N,Y, ,0, ,N,N,Y,0, ,Y, , , , , ,Y, ,0,0,0, , ,0,N, , , ,0, ,0,0, , ,0,0,0,Y,Y,Y,Y,Y,Y,C, ,S
-75.4,45.516666667,1659,2480,2270,CUMBERLAND,CA,45.516667,-75.4,45,31,N,75,24,W, , ,V,RN,E, , ,Y, , ,P,P,P, ,0, , , , , , , , ,0, , , , ,0, , , , , , , ,Y, ,0,0,0, , ,0, , , , ,0, ,0,0, , ,0,0,0, , , , , , , , , 
24.0500000000001,38.383333334,1660,42340,42010,ORMOS ALIVERIOU,GR,38.383333,24.05,38,23,N,24,3,E,132,54340,M,CB,P,N,Y,N,Y,Y,J,A,N, ,1,M,Y, ,Y,N,Y,Y, ,0, ,N,Y, ,0, , ,Y, , ,Y, ,Y,Y,0,0,0, ,Y,0,N,Y,Y, ,0, ,0,0, , ,0,0,0, ,Y,Y, , , , , , 
23.583333334,38.466666667,1661,42400,42010,PORTHMOS EVRIPOU,GR,38.466667,23.583333,38,28,N,23,35,E,132, ,V,CN,G,Y,N,N,Y,Y,N,M,M, ,1,M, , , , , ,Y,Y,0, , , ,Y,0, ,Y,Y, , , , ,Y,Y,0,0,0,Y, ,0,N, , , ,0, ,0,0, , ,0,0,0,Y,Y,Y, , , ,C, , 
23.283333333,38.5666666660001,1662,42415,42010,LARIMNA,GR,38.566667,23.283333,38,34,N,23,17,E,132,54282,V,CN,G,N,N,N,Y,N,J,K,J, ,2,M, , , , , , , ,0, , , , ,0, , , , , , , , , ,0,0,0, , ,0,N, , , ,0, ,0,0, , ,0,0,0, , , , , , , , , 
22.6166666670001,38.9166666670001,1663,42440,42010,STILIS,GR,38.916667,22.616667,38,55,N,22,37,E,132,54349,V,CN,F,N,N,N,Y,N,O,G,N, ,0,M,Y,Y,Y,N,Y,Y,Y,0, ,N,N,Y,0, , ,Y,Y,Y, ,Y, , ,0,0,0,Y,Y,0,N, ,Y, ,0, ,0,0,Y, ,0,0,0, ,Y,N,N, , ,C, ,S
22.85,39.1666666670001,1664,42460,42010,TSINGELI,GR,39.166667,22.85,39,10,N,22,51,E,132,54351,V,CN,F,N,N,N,Y,N,J,J,P, ,0,M, , ,Y,N,Y, , ,0, , , , ,0, , , , , , , , , ,0,0,0, , ,0,N, , , ,0, ,0,0, , ,0,0,0, , , , , , , , , 
22.95,39.3666666670001,1665,42470,42010,VOLOS,GR,39.366667,22.95,39,22,N,22,57,E,132,54351,M,CB,G,N,N,N,Y, ,K,B,J, ,1,M, , ,Y,N,Y,Y,Y,0,Y, ,Y,Y,0, , , ,Y,Y,Y,Y,Y, ,0,0,0,Y,Y,0,Y,Y,Y,Y,0, ,0,0,Y, ,0,0,0,Y,Y,Y,Y,Y,Y,C, ,S
23.216666667,39.1666666670001,1666,42490,42010,MILIANA,GR,39.166667,23.216667,39,10,N,23,13,E,132, ,V,CN,G,N,N,N,Y,N,A,A, , ,0,M, , ,Y,N,Y, , ,0, , , , ,0, , , , , , , , ,Y,0,0,0, , ,0,N, , , ,0, ,0,0, , ,0,0,0,Y,Y, , , , , , , 
